Id,PID,Lot_Frontage,Lot_Area,Lot_Shape,Land_Slope,Overall_Qual,Overall_Cond,Year_Built,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Heating_QC,Central_Air,Electrical,1st_Flr_SF,2nd_Flr_SF,Low_Qual_Fin_SF,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,Functional,Fireplaces,Fireplace_Qu,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,3Ssn_Porch,Screen_Porch,Pool_Area,Fence,Misc_Val,Mo_Sold,SalePrice,Age,Other_Rooms,Garage_area/car,Neighb_Qual,Street_Pave,Land_Contour_HLS,Land_Contour_Low,Land_Contour_Lvl,MS_Zoning_RH,MS_Zoning_RL,MS_Zoning_RM,Condition_Feedr,Condition_Norm,Condition_PosA,Bldg_Type_2FmCon,Bldg_Type_Duplx,Bldg_Type_TwnhsE,Bldg_Type_TwnhsI,Roof_Style_Gable,Roof_Style_Gambrel,Roof_Style_Hip,Roof_Style_Mansard,Roof_Style_Shed,is_Remodeled,Exterior_AsbShng,Exterior_AsphShn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CemntBd,Exterior_HdBoard,Exterior_MetalSd,Exterior_Plywood,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,Garage_Type_Attchd,Garage_Type_Basment,Garage_Type_BuiltIn,Garage_Type_CarPort,Garage_Type_Detchd,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Lot_Config_CulDSac,Lot_Config_FR2,Lot_Config_FR3,Lot_Config_Inside
2351,527356020,80.0,16692,3,3,7,5,1978,184.0,3,3,4,3,1,4,790.0,2,469.0,133.0,3,1,5,1392,1392,0,1.0,0.0,3,1,5,1,4,7,2,3,1978.0,2,2.0,3,3,3,0,112,0,0,440,519,3,2000,7,250000,28,7,282.0,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
330,923226250,21.0,1476,4,3,4,7,1970,0.0,3,3,3,3,1,6,176.0,1,0.0,370.0,5,1,5,546,546,0,0.0,0.0,1,1,3,1,3,7,0,0,0.0,0,0.0,0,0,3,200,26,0,0,0,0,0,0,3,76000,40,2,0.0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2586,535305120,75.0,10170,4,3,6,6,1951,522.0,3,3,3,3,1,1,0.0,1,0.0,216.0,3,1,5,1575,0,0,0.0,0.0,1,1,2,1,4,7,1,4,1951.0,1,2.0,3,3,3,0,0,0,0,0,0,0,0,6,155000,55,3,200.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
224,905106140,80.0,9364,4,3,6,7,1969,143.0,3,3,3,3,1,5,371.0,1,0.0,292.0,3,1,5,663,689,0,0.0,0.0,1,1,4,1,3,7,0,0,1969.0,3,1.0,3,3,3,379,36,0,0,0,0,3,0,3,158000,41,3,299.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
98,533212020,24.0,2544,4,3,7,5,2004,0.0,4,3,4,3,1,6,368.0,5,42.0,190.0,5,1,5,600,600,0,1.0,0.0,2,1,2,1,4,7,0,0,2004.0,2,2.0,3,3,3,0,172,0,0,0,0,0,0,2,149500,6,2,240.0,4,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2565,534479300,82.0,9888,4,3,5,6,1954,0.0,3,4,3,3,1,4,486.0,1,0.0,450.0,3,1,4,936,0,0,0.0,0.0,1,0,2,1,3,7,0,0,1954.0,1,1.0,3,3,3,0,0,160,0,0,0,3,0,3,121000,52,3,240.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1934,535304170,68.0,7942,4,3,6,7,1953,0.0,3,3,3,3,1,3,85.0,5,955.0,0.0,3,1,3,1040,0,0,0.0,1.0,1,0,3,1,3,7,0,0,1953.0,3,1.0,3,3,3,0,0,0,0,0,0,3,0,6,136000,54,3,293.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
997,527107010,63.0,15038,2,3,6,5,1996,0.0,3,3,4,3,1,3,138.0,1,0.0,778.0,4,1,5,916,720,0,0.0,0.0,2,1,3,1,3,7,1,3,1996.0,3,2.0,3,3,3,168,84,0,0,0,0,0,0,11,173000,12,4,193.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
64,528382020,92.0,11764,3,3,8,7,1999,348.0,4,3,4,3,1,6,524.0,1,0.0,628.0,5,1,5,1164,1106,0,0.0,0.0,2,1,4,1,4,7,1,4,1999.0,3,3.0,3,3,3,132,57,0,0,0,0,0,0,4,290000,11,5,223.66666666666666,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1799,528458130,75.0,9000,4,3,8,5,2007,0.0,4,3,4,3,3,6,64.0,1,0.0,1120.0,5,1,5,1184,1426,0,0.0,0.0,2,1,4,1,5,7,1,4,2007.0,3,2.0,3,3,3,208,364,0,0,0,0,0,0,8,303477,0,7,275.0,4,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
230,905109170,82.5,20062,3,2,7,7,1977,0.0,4,4,4,3,4,5,1092.0,1,0.0,328.0,4,1,5,1483,0,0,1.0,0.0,1,1,1,1,3,7,2,3,1977.0,2,2.0,3,3,3,496,0,0,0,0,0,0,0,4,270000,33,3,345.0,2,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1295,902109160,81.0,7308,4,3,5,5,1920,0.0,2,2,3,3,1,3,360.0,1,0.0,576.0,4,0,4,960,780,0,0.0,0.0,1,0,2,1,5,7,1,4,1920.0,1,1.0,2,2,1,0,0,236,0,0,0,0,0,6,122250,88,4,225.0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
638,535178120,70.0,8750,4,3,5,5,1955,0.0,3,3,3,3,1,3,172.0,2,483.0,727.0,4,1,4,1382,0,0,0.0,1.0,1,0,3,1,4,7,0,0,1955.0,1,1.0,3,3,3,280,0,0,0,0,0,2,0,7,153000,54,3,350.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2278,923202134,70.0,8402,4,3,5,5,2007,0.0,3,3,4,3,1,5,206.0,1,0.0,914.0,5,1,5,1120,0,0,0.0,0.0,1,0,3,1,3,7,0,0,0.0,0,0.0,0,0,3,0,30,0,0,0,0,0,0,12,147000,0,3,0.0,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2202,909252150,63.0,4000,4,3,7,8,1930,0.0,3,3,4,3,1,6,246.0,1,0.0,285.0,3,1,5,567,531,0,1.0,0.0,1,0,2,1,3,7,1,4,1930.0,1,1.0,3,3,3,0,0,0,0,0,0,3,0,6,148500,77,3,216.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2833,908188150,32.0,3363,4,3,7,5,2004,117.0,4,3,4,3,1,1,0.0,1,0.0,976.0,5,1,5,976,732,0,0.0,0.0,2,0,3,1,4,3,0,0,2004.0,1,2.0,3,3,3,0,40,0,0,0,0,0,0,4,130000,2,4,190.0,1,1,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1707,528150040,94.0,13615,3,2,9,5,2006,510.0,5,3,5,3,4,1,0.0,1,0.0,1802.0,5,1,5,1802,0,0,0.0,0.0,2,1,3,1,5,7,1,4,2006.0,3,3.0,3,3,3,158,105,0,0,0,0,0,0,6,372000,1,4,281.0,4,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2428,528228565,43.0,3013,4,3,7,5,2005,145.0,4,3,4,3,4,6,16.0,1,0.0,1346.0,5,1,5,1506,0,0,0.0,0.0,2,0,2,1,4,7,1,4,2005.0,3,2.0,3,3,3,142,20,0,0,0,0,0,0,4,213490,1,4,220.0,3,1,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
242,905453080,44.0,17485,2,3,7,5,2009,96.0,4,3,4,3,4,6,1346.0,1,0.0,162.0,5,1,5,1508,0,0,1.0,0.0,1,0,1,1,4,7,2,3,2009.0,2,2.0,3,3,3,0,0,0,0,0,0,0,0,1,308030,1,4,286.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1564,914453045,73.0,23730,2,3,7,5,1996,668.0,4,3,5,3,2,6,700.0,1,0.0,1140.0,5,1,5,2032,0,0,1.0,0.0,3,0,3,1,4,7,0,0,1996.0,3,3.0,3,3,3,0,46,192,0,0,0,0,0,9,300000,12,4,262.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2613,535403150,79.0,8910,4,3,6,6,1959,0.0,3,3,3,3,2,5,655.0,1,0.0,0.0,5,1,5,1194,0,0,0.0,1.0,1,0,3,1,3,7,1,2,1954.0,3,2.0,3,3,3,0,0,192,0,0,0,0,0,7,159500,47,3,269.5,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2832,908188140,24.0,2522,4,3,7,5,2004,50.0,4,3,4,3,1,1,0.0,1,0.0,970.0,5,1,5,970,739,0,0.0,0.0,2,0,3,1,4,3,0,0,2004.0,1,2.0,3,3,3,0,40,0,0,0,0,0,0,4,137500,2,4,190.0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2459,528439030,73.0,8688,4,3,7,5,2005,228.0,4,3,4,3,3,1,0.0,1,0.0,1616.0,5,1,5,1616,0,0,0.0,0.0,2,0,3,1,4,7,0,0,2005.0,2,3.0,3,3,3,208,59,0,0,0,0,0,0,4,232000,1,4,278.0,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1360,903452025,60.0,6291,3,3,6,6,1930,0.0,4,4,3,3,1,1,0.0,1,0.0,768.0,3,1,5,768,0,0,0.0,0.0,1,0,1,1,3,7,0,0,1930.0,1,2.0,3,3,1,0,0,84,0,0,0,0,0,7,93850,78,3,220.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2723,905200380,70.0,17529,4,3,5,5,1924,65.0,3,3,3,3,1,1,0.0,1,0.0,872.0,2,0,3,872,0,0,0.0,0.0,1,0,2,1,2,4,1,4,1924.0,1,1.0,2,2,1,0,0,116,0,0,0,0,0,4,105000,82,3,322.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1350,903235100,60.0,6324,3,3,4,6,1927,0.0,3,3,3,3,1,1,0.0,1,0.0,520.0,2,0,5,520,0,0,0.0,0.0,1,0,1,1,2,7,0,0,1920.0,1,1.0,2,3,3,49,0,87,0,0,0,0,0,5,68500,81,3,240.0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
136,535106190,80.0,11600,4,3,5,5,1960,361.0,3,3,3,3,1,3,443.0,1,0.0,662.0,3,1,4,1105,1169,0,0.0,0.0,2,0,5,2,3,7,0,0,1960.0,1,2.0,3,3,3,0,0,0,0,0,0,0,0,1,154300,50,7,240.0,2,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2235,910201050,50.0,7288,4,3,5,7,1925,0.0,4,4,3,1,1,1,0.0,1,0.0,936.0,5,1,5,936,665,0,0.0,0.0,2,0,3,1,3,7,0,0,0.0,0,0.0,0,0,1,0,0,0,176,0,0,0,0,9,129850,82,3,0.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1993,902301130,35.0,4571,4,3,5,7,1910,0.0,3,3,3,3,1,4,168.0,1,0.0,448.0,5,1,5,616,616,0,0.0,0.0,1,0,3,1,3,7,0,0,1920.0,1,2.0,2,2,3,280,0,143,0,0,0,0,0,6,114000,97,3,240.0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
367,527214050,63.0,17423,3,3,9,5,2008,748.0,5,3,5,3,1,6,1904.0,1,0.0,312.0,5,1,5,2234,0,0,1.0,0.0,2,0,1,1,5,7,1,4,2009.0,3,3.0,3,3,3,0,60,0,0,0,0,0,0,7,501837,1,8,388.6666666666667,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1309,902300215,100.0,12665,3,3,5,8,1915,0.0,3,3,3,3,2,1,0.0,1,0.0,876.0,4,1,5,876,540,0,0.0,0.0,1,1,4,1,3,7,1,4,1949.0,1,3.0,3,3,3,418,0,194,0,0,0,0,0,6,153900,93,3,240.0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
402,527425110,60.0,9000,4,3,4,7,1971,0.0,3,4,3,3,1,5,240.0,1,0.0,624.0,4,1,5,864,0,0,0.0,0.0,1,0,3,1,3,7,0,0,1986.0,1,2.0,3,3,3,200,0,0,0,0,0,2,0,7,130000,38,2,288.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1592,923203140,32.0,4500,4,3,6,5,1997,197.0,3,3,5,3,1,6,864.0,1,0.0,325.0,5,1,5,1189,0,0,1.0,0.0,2,0,2,1,3,7,0,0,1997.0,2,2.0,3,3,3,0,122,0,0,0,0,0,0,4,160500,11,2,196.0,2,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2409,528186110,48.0,6373,4,3,9,5,2006,572.0,5,3,5,4,1,6,415.0,1,0.0,1251.0,5,1,5,1666,0,0,1.0,0.0,2,0,2,1,4,7,1,4,2006.0,2,2.0,3,3,3,228,75,0,0,0,0,0,0,6,310090,0,4,287.5,4,1,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
539,531371050,67.0,10083,4,3,7,5,2003,0.0,4,3,4,3,1,6,833.0,1,0.0,343.0,5,1,5,1200,0,0,1.0,0.0,2,0,2,1,4,7,0,0,2003.0,2,2.0,3,3,3,0,41,0,0,0,0,0,0,8,184900,6,3,277.5,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1940,535327200,70.0,13300,4,3,5,7,1956,0.0,3,3,4,3,1,3,377.0,1,0.0,551.0,3,1,5,928,0,0,0.0,0.0,1,0,2,1,3,7,0,0,1956.0,1,1.0,3,3,3,261,0,156,0,0,0,0,0,6,132000,51,2,252.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
588,534129370,80.0,9600,4,3,5,5,1969,128.0,3,3,4,3,2,5,553.0,3,147.0,588.0,3,1,5,1336,0,0,0.0,1.0,2,0,3,1,3,7,1,2,1969.0,2,2.0,3,3,3,312,11,0,0,0,0,0,650,8,163000,40,3,251.0,3,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
96,533210060,30.0,3215,4,3,7,5,2004,120.0,4,3,4,3,3,6,280.0,1,0.0,320.0,5,1,5,600,600,0,0.0,0.0,2,1,2,1,4,7,0,0,2004.0,2,2.0,3,3,3,0,172,0,0,0,0,0,0,4,155000,6,2,240.0,4,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1187,534127210,80.0,11104,3,3,6,6,1969,0.0,3,3,3,3,3,6,828.0,1,0.0,599.0,4,1,5,1427,0,0,0.0,1.0,2,0,4,1,3,7,0,0,1969.0,2,2.0,3,3,3,0,0,0,0,216,0,0,0,5,183000,39,3,258.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2154,907280090,70.0,15295,1,3,7,5,1996,254.0,4,3,4,3,2,6,762.0,1,0.0,98.0,5,1,5,1212,780,0,1.0,0.0,2,1,3,1,4,5,2,3,1996.0,2,2.0,3,3,3,225,32,0,0,0,0,0,0,6,211000,11,4,304.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
550,531452260,70.0,9109,4,3,7,5,1994,0.0,4,3,4,3,1,2,36.0,6,596.0,122.0,5,1,5,754,786,0,1.0,0.0,2,1,3,1,4,7,0,0,1994.0,2,2.0,3,3,3,140,32,0,0,0,0,0,0,10,184000,15,3,247.5,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
811,906226100,64.0,7018,4,3,5,5,1979,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,3,1,5,1535,0,0,0.0,0.0,2,0,4,2,3,7,0,0,1979.0,1,2.0,3,3,3,0,0,0,0,0,0,4,0,6,118858,30,4,200.0,3,1,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
124,534403410,72.0,14112,3,3,5,7,1964,86.0,3,3,3,3,3,6,1014.0,1,0.0,138.0,3,1,5,1152,0,0,1.0,0.0,1,0,3,1,3,7,1,4,1964.0,2,2.0,3,3,3,227,0,0,0,0,0,0,0,4,180500,46,3,242.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1836,533206060,80.0,3523,3,3,8,5,2006,30.0,4,3,4,3,1,6,60.0,1,0.0,1081.0,5,1,5,1151,0,0,1.0,0.0,2,0,2,1,4,7,0,0,2006.0,3,2.0,3,3,3,0,60,0,0,0,0,0,0,2,166000,1,3,242.0,4,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
779,905200350,88.0,15312,4,3,6,5,1960,54.0,3,3,3,3,3,4,588.0,1,0.0,550.0,5,1,5,1138,0,0,0.0,1.0,1,0,3,1,3,7,1,3,1960.0,2,2.0,3,3,3,0,0,0,0,140,0,3,0,3,148000,49,3,240.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1886,534276180,74.0,7450,3,3,5,5,1956,0.0,3,3,3,3,1,3,438.0,2,206.0,250.0,4,1,5,1074,0,0,0.0,0.0,1,0,2,1,4,6,1,4,1966.0,1,2.0,3,3,3,0,72,0,0,0,0,2,0,1,124000,51,4,198.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1724,528186090,60.0,7313,4,3,9,5,2005,246.0,5,3,5,3,1,6,1153.0,1,0.0,408.0,5,1,5,1561,0,0,1.0,0.0,2,0,2,1,5,7,1,4,2005.0,3,2.0,3,3,3,203,47,0,0,0,0,0,0,8,277500,2,4,278.0,4,1,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2450,528358030,83.0,10019,3,3,8,5,1995,397.0,4,3,4,3,1,5,527.0,1,0.0,815.0,5,1,5,1358,1368,0,0.0,0.0,2,1,4,1,4,7,1,5,1995.0,2,3.0,3,3,3,307,169,168,0,0,0,0,0,6,350000,11,5,241.66666666666666,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1013,527214030,53.0,15401,3,3,9,5,2004,296.0,5,3,5,3,4,6,1337.0,1,0.0,547.0,5,1,5,1884,0,0,1.0,0.0,2,0,2,1,5,7,1,4,2004.0,3,3.0,3,3,3,214,76,0,0,0,0,0,0,9,387000,4,5,223.33333333333334,4,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2084,905476170,58.0,9098,3,3,4,7,1920,0.0,3,3,3,3,2,5,348.0,1,0.0,180.0,5,1,5,605,0,0,1.0,0.0,1,0,2,1,3,7,0,0,0.0,0,0.0,0,0,1,0,0,144,0,0,0,0,0,7,86000,87,3,0.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1184,533350120,103.0,16280,4,3,8,9,1976,0.0,5,5,4,5,2,6,1044.0,3,382.0,0.0,5,1,5,1671,0,0,1.0,0.0,3,0,3,1,5,7,1,4,1976.0,2,2.0,3,3,3,280,90,0,0,0,0,2,0,5,290000,32,3,275.0,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
950,914474070,71.0,12209,3,3,6,5,2001,0.0,3,3,5,3,1,5,690.0,1,0.0,114.0,5,1,5,804,1157,0,1.0,0.0,2,1,3,1,4,7,1,3,2001.0,3,2.0,3,3,3,125,192,0,0,0,0,0,0,6,215000,8,4,280.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2524,534125210,79.0,13110,3,3,5,6,1972,144.0,3,3,4,3,1,6,962.0,1,0.0,191.0,5,1,5,1193,0,0,1.0,0.0,2,0,2,1,3,7,0,0,1972.0,3,2.0,3,3,3,140,153,0,0,0,0,3,0,7,146500,34,4,250.5,3,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2513,533223080,73.0,2651,4,3,7,5,2000,0.0,4,3,4,3,1,6,641.0,1,0.0,32.0,5,1,5,673,709,0,1.0,0.0,2,1,3,1,4,7,0,0,2000.0,1,2.0,3,3,3,153,50,0,0,0,0,0,0,4,165000,6,3,245.0,4,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2028,903427040,60.0,8520,4,3,6,7,1916,0.0,3,4,3,3,1,3,168.0,2,546.0,0.0,3,0,5,1664,862,0,0.0,0.0,2,0,5,1,4,7,1,4,1916.0,1,1.0,3,3,3,88,15,0,0,0,0,2,0,8,136000,91,5,216.0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2309,526303060,72.0,39384,3,1,6,6,1957,902.0,3,3,4,3,4,5,1110.0,1,0.0,595.0,5,1,5,1390,0,0,1.0,0.0,1,1,1,1,5,6,2,4,1957.0,1,2.0,3,3,3,0,189,0,0,0,0,0,0,10,252000,49,3,275.0,2,1,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
